Date,Comment
2026-03-19T23:15:01Z,hentikan apa mbg
2026-03-19T23:14:41Z,naha gitu kumpul berdiskusi dengan orang bener bener bisa salam bidang nya bukan nya mentri mentri yang masih pikirin selangkangan asal ngomong aja
2026-03-19T23:14:33Z,mba nana ini cocok jadi presiden atau wakil presiden untuk periode yang akan datang
2026-03-19T23:12:45Z,yang penting bapak senang
2026-03-19T23:12:44Z,pak prabowo orang baik cuma mbg banyak yang korup pak lebih baik membangun lapangan kerja buat anak bangsa pak karena susah sekali cari pekerjaan di negeri sendiri pdhal kuliah sudah mahal kerja susah
2026-03-19T23:12:11Z,awal nya pangan lalu seterusnya minyak
2026-03-19T23:12:02Z,penjilat semua di sekelilingnya dan dia tidak tau apalagi hasan nasbi penipu
2026-03-19T23:11:56Z,hrsny ktka membuat keputusan penting hrs diskusi ky ni gabung bop bela isriwil mbg gentengisasi mau bcr perang jmn bapak menhan bknny kita siapk senjata berupa food estate
2026-03-19T23:11:31Z,kami suka mbak nana yang kritis ini
2026-03-19T23:11:11Z,semoga sehat sehat selalu pak presiden
2026-03-19T23:11:06Z,sehat pak prabowo semoga mentri ganteng ham segera di pecat
2026-03-19T23:11:02Z,tolong pk mbg itu stop saja bikin gaduh tiap hari pk ujung nya sgt tidak bermanfaat mending pendidikan gratis atau ksh uangnya langsung biar tidak dimaling pk
2026-03-19T23:10:59Z,bagaimana indonesia maju kalau pemimpinnya tidak percaya sama gubernur bupati dan kepala desa ini pemimpin yang keliru dalam pengambilan kebijakan
2026-03-19T23:10:39Z,presiden jawaban nya bertele tele bisa kemana mana kayak pidato tidak ada jedanya malah melebar
2026-03-19T23:09:26Z,siap pak kita ganti bapak rame rame
2026-03-19T23:08:34Z,pertanyaan pling bkin tidak tenang dr mimik pak presiden cuma dr mba nana
2026-03-19T23:08:33Z,kedaulatan negara tanpa kekuatan hanyalah ilusi
2026-03-19T23:08:20Z,top mba najwa sihabb
2026-03-19T23:08:12Z,kata bapak klapa mahal tapi di petani kita skarang harga butir pak
2026-03-19T23:08:09Z,yang lain kayak ayam sayur cuma mba nana yang berani bicara fakta
2026-03-19T23:07:42Z,pusing banget dengerin bapak ini bukannya nyari solusi malah banggain hal yang tidak penting sama sekali buat rakyat
2026-03-19T23:07:37Z,rakyat menunggu pembuktiannya
2026-03-19T23:06:33Z,karakteristik saat kalah debat adalah dengan memotong perkataan lawan bicara
2026-03-19T23:06:25Z,pak prabowo tolong pilih anggota kabinet yang kompeten bukan karena dia kenalan bapak jadi bapak langsung percaya bapak harus lihat dulu apakah dia punya kompetensi atau tidak
2026-03-19T23:06:04Z,awal sante pak presiden begitu keluar pertnyaan mba nana jleb
2026-03-19T23:05:59Z,point nya cuma omon omon
2026-03-20T00:09:38Z,coba undang jndral pongrekun makin ngeles lagi
2026-03-20T02:05:53Z,halo buzzer barat
2026-03-19T23:05:57Z,kebijakan terburuk sepanjang sejarah indonesia
2026-03-19T23:05:56Z,bangga punya pa prabowo kalau boleh bapa kasi kita gratis buku buku bapa
2026-03-19T23:04:57Z,mana yang exelent kok yang menarik hanya najwa shihabknp ngk rokkyb gerung yang di undang jauh lbh seru apa lagi host nya wah bikin mual
2026-03-19T23:04:39Z,dikuasai dan di rusaknya hutan oleh swasta menjadikan rakyat kesulitan memenuhi kebutuhan yang menjadi sumber pangan yaitu lahan hutan
2026-03-19T23:04:13Z,mantap mbak najwa shihab betul berani untuk aspirasi rakyat teroris itu perbuatan tidak manusiawi dan buat orang takut
2026-03-19T23:04:12Z,kesempatan yang langkah mlh bertanya pertanyaan tidur
2026-03-19T23:03:38Z,moderator cengegesan mulu pas bagian najwa
2026-03-19T23:03:00Z,najwa sihab hebat juga bisa melakukan tanya jawab spesial dengan ri
2026-03-19T23:02:50Z,pak prabowo mau beasiswa
2026-03-19T23:02:35Z,bener liat termul disekitar mas wowo makin muak dan herannya lagi kapolri terlama sepanjang sejarah kasihan banyak jendral yang lebih bagus tapi terhenti karena listio terlalu lama ada apa apa banyak megang banyak rahasia pemilu sehingga tidak diganti ganti
2026-03-19T23:02:15Z,ngecas motor di mana pak emang sudah brp spbe yang di bangun ngecas brp lama sedangkan motor di indomesia jutaan
2026-03-19T23:01:56Z,pak kenapa tidak undang aja pak mahfud md pak kan di chanel terus terang sudah banyak di disinggung masalah ini
2026-03-19T23:01:27Z,kenapa yang menarik pas part mba nana aja ya
2026-03-19T23:01:26Z,pk tolong keluar dari bop
2026-03-19T23:01:15Z,giliran diskusi sama yang keritis yang benar dan yang jujur tidak di siarin jijik liat cuma omon omon sama manggut manggut doang isinya zonk
2026-03-19T23:00:51Z,smoga bapak presiden tetap shat dan slalu dalam lindungan allah
2026-03-19T23:00:46Z,presiden oot ditanya kambing jawabnya kadal
2026-03-19T23:00:27Z,jawabannya malah melebar
2026-03-19T23:00:26Z,saya tunggu saja tindakan cepat dan nyata hasil dari diskusi atau hanya menjadi omon omon kosong belaka
2026-03-19T22:59:34Z,betul kata bapak presiden pangan harus yang paling utama tapi ada yang penting pk tapi ada yang paling penting yaitu pemberantasan korupsi waktu jabatan bapak ada batasnya jadi jangan cuma omong doang
2026-03-19T22:59:29Z,tulusnya bela indonesia kerasa semoga pemimpin nya baik rakyat nya makmur
2026-03-19T22:59:19Z,waktunya habis hanya mendominasi buat omon omon tidak memuaskan sangat
2026-03-19T22:59:01Z,presiden tidak mau dengar fakta yang ada apa kata dia aja
2026-03-19T22:58:41Z,presiden harus turun k rakyat bawah selama setahun ini baru bisa tau kesusahan rakyat jangan hanya mau mndengar laporan para penjilat kalo urusan negara mh
2026-03-19T22:57:43Z,masalahnya kasus kasus itu belum ada kejelasan siapa dalangnya pak presiden
2026-03-19T22:56:59Z,tangkap para koruptor itu sekaligus pak tidak perlu menunda terlalu lama koruptor hilang dana bisa untuk membangu infrastruktur pabrik agar masyarkat mempunyai pekerjaan tidak perlu melihat kelas pendidikan yang penting pembelajaran niat dan keahlian
2026-03-19T22:56:47Z,lanjut kan pak prabowo motor listrik nya sama pembuatan mobil dalam negeri mantap pak
2026-03-19T22:56:42Z,najwa shihab dinilai presiden prabowo beberapa kali disindir tidak objektif hayolo
2026-03-19T22:56:20Z,karena ini masih part jadi belum bisa ambil kesimpulan tapi sejauh ini beliau masih sama banget dengan acara yang sebelumnya beliau ditanya persoalan a tapi jawabnya b z tanpa ada jawabannya persoalan a
2026-03-19T22:56:07Z,koq aktivis di anggap musuh sih
2026-03-19T22:54:22Z,semoga allah selalu melindungi niat baik ikhlas anda insyaallah
2026-03-19T22:53:43Z,cari muka mukanya ilang
2026-03-19T22:53:00Z,kalo sama mba nana prabowo selalu ngasih waktu yang panjang
2026-03-19T22:52:55Z,apapun penjelasan pk presiden harus ingat pada janjinya diwaktu kampanya hanya itu yang masarakat tunggu eksen bukan omong omong dn kami mengingatkan kepada para pejabat jaman sekarang supaya merubah pola pikir untuk memimpin di zaman cepat perubahan peradapan
2026-03-19T22:52:33Z,harusnya sama wakil nya sekalian nih ijin
2026-03-19T22:52:12Z,kawal trus semua untuk indonesia kak najwa terbaik pantau
2026-03-20T05:12:34Z,rizal mallarangeng sok pinter tapi paling bobrok diseputaran itu
2026-03-19T22:52:04Z,wawasan pak presiden luar biasa panjang umur pak
2026-03-19T22:51:52Z,undang hanya mbak nana dan prabowo
2026-03-19T22:51:45Z,mikirin rakyat atau hanya pikirin perut para penjilatnya
2026-03-19T22:50:38Z,masih bisa dipercaya kemana dan siapa yang bisa dipercaya
2026-03-19T22:50:33Z,bupati walikota kerja untuk daerah nanti balikin modal nya gmna pak
2026-03-19T22:50:19Z,luar biasa mbk nana
2026-03-19T22:49:56Z,pertanyaannya sudah sejauh mana birokrasi indonesia saat ini apk masih stagnant atau semakin merajalela mohon pencerahannya
2026-03-19T22:49:30Z,para tamu nya sepertinya pro barat amerika semua kurang berpijak dibumi indo jadi tidak akan menyentuh realita kehidupan rakyat indonesia
2026-03-19T22:49:26Z,mba nana selalu mewakili masyarakat dia paling vokal atas keluh kesah masyarakat untukenyampaikan ke presiden
2026-03-19T22:49:18Z,wok gw malu punya presiden seperti kamu wok dikasih fakta kenapa nyangkal
2026-03-19T22:49:16Z,aku bersyukur dulu gk pilih prabowo
2026-03-19T22:49:15Z,ini baru presiden gua basmi pengkhianat bangsa pak terutama koruptor
2026-03-19T22:48:21Z,tonton lah vedio ini hingga selesai jangan nonton semenit kalian sudah pada menyimpulkan saya disini sangat menyanjung pak presiden prabowo dia orang yang tulus demi rakyat
2026-03-19T22:48:10Z,thinking indonesia dream diaspora kasih izin masuk dengan akte lahir yang passportnya beda untuk membantu negara just do it the time is now kamsiah from boise idaho usa
2026-03-19T22:48:05Z,canggung canggung gmana gitu yaa hahaha best lah pak prabowo semoga bisa amanah
2026-03-19T22:47:47Z,ngomongin perang g baik tapi ujung nya hrus perang ini presiden dingo apa gimna
2026-03-19T22:54:25Z,sekolah ben iso mikir
2026-03-21T00:12:23Z,gv cj g mengerti
2026-03-19T22:47:24Z,kom dsri segituh bnyak nya orang tidak ada yang berani tanya mengapa indonesia tidak merapkan uud hukuman mati untuk koruptor dan penarikan aseet kekayaan untuk koruptor
2026-03-19T22:47:24Z,tolong lah kalo orang lagi ngomong jngan ikutan ngomong adab nya rendah amat
2026-03-19T22:47:11Z,diskusi kali ini benar mengubah pandangan saya terhadap bapak presiden terimakasih bapak
2026-03-19T22:47:08Z,bapak semangat yaa
2026-03-19T22:46:50Z,mantap pak prabowo semoga berhasil
2026-03-19T22:46:46Z,katanya suka nonton utube kok bisa tidak tahu apa yang terjadi di negeri sendiri tidak tahu menu mbg tidak ada sapi dan lele ekor
2026-03-19T22:46:41Z,tapi ada tptnya bocor gk presiden
2026-03-19T22:46:10Z,aduh baik gibran aja kalau mau bagi penjilat yang tidak mempunyai apa apa professional langsung malah menjijik pula melihatnye dan dgrkn cara pertanyaan dan cara bawa acara
2026-03-19T22:46:10Z,yang menghujat beliau di persilahkan nonton vidio ini
2026-03-19T22:45:59Z,memang presiden kita ini jago tp jago omon
2026-03-19T22:45:31Z,saya minta maaf sebesar besarnya karena sudah vote pak prabowo makin kesini makin kesana wkwkwkwk
2026-03-19T22:45:10Z,kami bangga punya presiden seperti pak prabowo orang nya ikhlas tnpa kompromi dn tnpa setingan
2026-03-19T22:44:49Z,hati kamu lsm media kampus atau pun orang yang terima duit dr soros ente bikin demo bayaran bakal di berantas habis
2026-03-19T22:44:45Z,orang sudah kaya raya tapi masih mau nyuri
2026-03-19T22:44:41Z,mbg tuh gk bnr
2026-03-19T22:44:33Z,tidak pantas jadi presiden
2026-03-19T22:44:21Z,pak prabowo ijin kalau sering nonton youtube jam pagi tolong sekali dua kali nonton debat pilpres waktu bapak kalah pilpres tahun
2026-03-19T22:43:43Z,susah orang tambeng kalo dibilangin
2026-03-19T22:43:39Z,omong doang tapi mana faktanya
2026-03-19T22:43:15Z,makanya urus dulu pa koruptor nyaa
2026-03-19T22:43:07Z,cobalah orang hebat ini di adu debat dengan bahlil pigura lbp zulhas gibran dkk pasti para pembantu presiden menjadi sambel busuk
2026-03-19T22:42:53Z,selema nonton sya sempat berpikir dan berandai quot seandainya jokowi duduk bersama para narasumber ini apakah dia bisa menjawab semua pertanyaan seperti ini
2026-03-19T22:42:52Z,this is my presiden tegas dalam melakukan kebijakan
2026-03-20T01:30:30Z,program seperti ini bagus dan inspiratif patut diapresiasi dan didukung bersama
2026-03-19T22:41:08Z,aduh pa ngga jawab permasalahan yang ada percuma dengerin ngga ada solusi sudah wo kalau kebijakan ngga disetujui rakyat ya cabut saja dan dari jawabannya kelihatan memang ada kepentingan apa itu biasa jaga ladang maling
2026-03-19T22:40:47Z,yang mau liat langsung bagian mba nana
2026-03-19T22:40:31Z,tatapan cinta cie
2026-03-19T22:40:22Z,part nya kapan min jangan bilang minggu depan
2026-03-19T22:39:38Z,orang hebat dengan pendidikan yang luar biasa tapi kenapa sekeliling pak presiden mohon maaf yaa anu gitu lo pak mungkin yang baca paham
2026-03-19T22:39:26Z,saya tidak salah pilih bapak presiden walaupun masih ada kekurangan ngak masalah
2026-03-19T22:39:17Z,menunjukan cara orang quot di sekitar presiden menanggapi hal quot yang mustinya di bahas selalu di skip padahal presiden nya sendiri mau membahas itu
2026-03-19T22:39:07Z,sudah terlihat anti kritik
2026-03-19T22:39:00Z,pertanyaanya setelah diskusi ini apa ada langkah konkrit yang diambil oleh presiden untuk merealsasikanya terutama mengeksekusi para pejabat yang melakukan akal an korupsi disemua lini pemerintahan
2026-03-19T22:38:36Z,satu kata saja quot kami masih percaya ketulusan presiden republik indonesia prabowo subianto and doa kami mengiringimu selalu quot
2026-03-19T22:38:25Z,maaf kalau sy beranggapan bahwa anda sudah tidak di hargai oleh rakyat karena kebijakan anda yang tidak berpihak pada rakyat
2026-03-19T22:38:16Z,ketahanan pangan malah jadi sawit
2026-03-19T22:37:24Z,ditunggu part nya dan part part berikutnya
2026-03-19T22:37:18Z,tidak kebayang jika yang diskusi di meja bundar ini wapres gibran
2026-03-19T22:37:11Z,tolonglah mbg disidak banyak yang tidak sesuai
2026-03-19T22:36:37Z,harusnya ada perwakilan dari pendidikan dan kesehatan
2026-03-19T22:36:36Z,terlalu lama perkenalannya enoying man
2026-03-19T22:36:34Z,presiden omon omonkondisi rakyat tambah susah ini kenyataan nya
2026-03-19T22:36:25Z,rizal m itu antek israel as buat apa dipanggil
2026-03-19T22:36:05Z,yang milih didikan orba sekaligus menantunya siapa seperti gini kan hasilnya negara jadi kacau
2026-03-19T22:36:04Z,host bahasa penjilatnya aduhh
2026-03-19T22:35:46Z,trimakasih najwa shihab semoga memberi yang terbaik untuk bangsa
2026-03-19T22:35:25Z,gibran kapan diajak diskusi untuk kemajuan nkri
2026-03-19T22:35:13Z,jaman pdi jokowi mana bisa begini
2026-03-19T22:35:08Z,tidak ada yang ngundang pak ichsanuddin noorsy
2026-03-19T22:34:56Z,semoga sehat dan kuat pak prabowo meski banyak orang yang mencaci tapi saya yakin presiden kita sudah melakukan yang terbaik
2026-03-19T22:34:53Z,gmna anak bangsa mau berkembang pak bapak bilang mau bikin pabrik mobil kenapa malah impor mobil india
2026-03-19T22:34:36Z,impian bosman jadi kenyataan
2026-03-19T22:34:24Z,mbg menyedot anggaran gede banget abis untuk makan ladang korupsi
2026-03-19T22:34:23Z,rakyat yang di bawah dukung saya rakyat yang mana
2026-03-19T22:34:09Z,that quot produk asing quot ketika tanya lulusan najwa sihab got me
2026-03-19T22:33:57Z,omon omon thok amburadul
2026-03-19T22:32:41Z,listrik tp nyawit
2026-03-19T22:32:19Z,mbak najwa shihab
2026-03-19T22:32:06Z,the king of omon omon
2026-03-19T22:32:02Z,harusnya pake bahasa inggris aja
2026-03-19T22:31:53Z,stelah nton stgh cuplikan dan baca komentar sy lgsg ke mbak nana nazwa sihab memberikan prtanyaan paling kritisitulah pak yang keinginan seluruh rakyat agar bner dan serius lgsg bner sidak di lapangan jangan hanya dger berita bagus dr bawahan penjilat
2026-03-19T22:31:46Z,dongeng tengah malam untuk donlad trump jika trump tonton video ini
2026-03-19T22:30:30Z,mbg maling berkedok gizi
2026-03-19T22:30:24Z,keren kak nana pak prabowo mencoba tidak terjebak dalam diskusi itu tapi tingkah dan ekspresinya malah memberikan gambaran jelas bahwa pak prabowo mencoba menghindar dr pertanyaan menjadi fakta dan kebenaran di lapangan
2026-03-19T22:30:15Z,gw kira bangun lagi jam mau solat tahajud tau nya owkwowkwowkwowkwowkwowkwo
2026-03-19T22:29:34Z,madu ditangam kananmu racun ditangan kirimu mana yang akan kau kirim ke kami apakah air keras seperti yang dilakukan koordinasi lintas mantra tentara
2026-03-19T22:29:31Z,hanya retorika saja
2026-03-19T22:29:19Z,onde mande termul
2026-03-19T22:29:05Z,tidak ada poin saya yakin yang hadir tidak satupun ad yang puas
2026-03-19T22:29:02Z,nana hebat alangkahlebih hebat lagi klu nana ini bantu nkri ini untuk tidak kejadian yv kita tidak inginkan janganhanya bs ngritik aja saran pendapat kayak nya lebih penting sy tidak mihak pak prabowo syjuga gsk mihak nana nkri bhineka tunggal ika
2026-03-19T22:28:50Z,mana ketua bem ugm
2026-03-19T22:28:27Z,terus kenapa indonesia harus bayar t untuk join bop kemana aja uang tersebut digunakan
2026-03-19T22:28:15Z,tapi sudah beli mobil dari india
2026-03-19T22:27:55Z,knapa loreng loreng yang gajelas kapasitanya masuk ke kementerian pak
2026-03-19T22:27:43Z,coba hasan nasbi itu di pecat tidak ada fungsi nya juga
2026-03-19T22:27:27Z,selain npd dia ini emang tidak nyambung memalukan sekali punya pemimpin low kompeten
2026-03-19T22:27:07Z,masyarakat indo harusnya sudah pinter si untuk milih presiden yang baik tidak usah ngurusin negara luar dlu urusin negri sendiri aja masih belum bisa memang pak prabowo bagus cuma kaki kaki tangan nya masih banyak yang berkhianat mknya ini negara tidak bakal maju
2026-03-19T22:27:02Z,saya menjadi belajar ternyata saya selama ini berada didalam tempurung ibarat pepatah katak dalam tempurung ternyata saya adalah katak pengetahuan saya seluas tempurung
2026-03-19T22:30:36Z,dan bahayanya saya dijadikan pemimpin
2026-03-19T22:26:13Z,ini agak blunder yang diundang bukan aktivis beneran cuma orang yang happy diundang presiden lucunya lagi salah satu tanda penjilat itu kebanyakan angguk mau di korporat atau di birokrasi sama aja ya
2026-03-19T22:25:54Z,wakilnya ngapain ya
2026-03-19T22:25:52Z,pak knapa jawabannya sangat sangat diplomatis sekalii anda boongi kami lagii
2026-03-19T22:24:47Z,dia ini keras kepala keliatan dari cara sikapnya yang defensif dari awal diskusi
2026-03-19T22:24:31Z,transfer kedaerah di nilai tidak efisien dan potensi terjadi korupsi lah mbg
2026-03-19T22:24:20Z,di tanya mbak nana kok langsung gelagaban sih paakk wkwkw
2026-03-19T22:24:10Z,mendengar wowo saja sudah sakit perut pengen bab
2026-03-19T22:23:34Z,semoga pak prabowo kuat semoga pak prabowo istiqomah dalam kelembutan hatinya semoga pak prabowo semakin bijaksana dan semoga pak prabowo mencintai gaza seperti cintanya pada indonesia kelak pulang dengan khusnul khotima aamien aamien aamien ya alloh ya robbal alamien
2026-03-19T22:23:34Z,setelah serangan mbak nana yang bikin mulai prabowo keteteran harusya mardigu langsung gas pol habis lontarkan pertanyaan terus dicover dengan argumen data lapangan di iran yang lebih tajam n nendang spy prabowo bisa gebrak meja habis luncurkan rudal pertanyaan malah jd pendengar hadeech payah payah bruak tendang pintu jamban tetangga
